Incident Report Number,Crime Type,Date,Time,LOCATION_TYPE,ADDRESS,LONGITUDE,LATITUDE,State,Country,Continent
20162090029,DWI 2ND,7/27/2016,23,,REPUBLIC OF TEXAS BLVD / DAWN SONG DR,-97.83284883,30.24323343,Texas,United States of America,North America
20161620199,ASSIST OTHER POLICE AGENCY,6/10/2016,300,,E 7TH ST / N PLEASANT VALLEY RD,-97.7095025,30.26012605,Texas,United States of America,North America
20165012182,CRASH/LEAVING THE SCENE,3/23/2016,730,,N MOPAC EXPY SB / PARMER TO MOPAC SB RAMP,-97.71479592,30.40886667,Texas,United States of America,North America
20165003087,LOST PROP,11/28/2015,145,,W 6TH ST / RIO GRANDE ST,-97.74953066,30.26994412,Texas,United States of America,North America
20161481783,POSS MARIJUANA,5/28/2016,29,,E WILLIAM CANNON DR / S IH 35 SVRD NB,-97.77011645,30.19024097,Texas,United States of America,North America
20165003110,CRASH/LEAVING THE SCENE,1/20/2016,2000,,S IH 35 SVRD NB / E OLTORF ST,-97.74043405,30.23359347,Texas,United States of America,North America
2016230200,POSS CONTROLLED SUB/NARCOTIC,1/23/2016,211,,E RIVERSIDE DR / E BEN WHITE BLVD WB,-97.69049441,30.21828193,Texas,United States of America,North America
20165030422,TERRORISTIC THREAT,7/23/2016,1600,,MANOR RD / SUSQUEHANNA LN,-97.6650168,30.31307632,Texas,United States of America,North America
20161271823,PEDESTRIAN ON ROADWAY,5/6/2016,2150,,E 15TH ST / RED RIVER ST,-97.73485005,30.27561549,Texas,United States of America,North America
20161221235,PEDESTRIAN ON ROADWAY,5/1/2016,1645,,LYNN ST / E CESAR CHAVEZ ST,-97.72333379,30.25666258,Texas,United States of America,North America
20165006928,CRASH/LEAVING THE SCENE,2/17/2016,1308,,E BEN WHITE BLVD SVRD EB / MONTOPOLIS DR,-97.71254253,30.21197743,Texas,United States of America,North America
20162040231,CRASH/LEAVING THE SCENE,7/22/2016,348,,E US 290 HWY SVRD EB / N SH 130 SVRD SB,-97.59146887,30.33981525,Texas,United States of America,North America
20165030286,CRASH/LEAVING THE SCENE,7/23/2016,1500,,W SLAUGHTER LN / BRODIE LN,-97.84980077,30.18354694,Texas,United States of America,North America
20165012381,CRASH/LEAVING THE SCENE,3/23/2016,2130,,E 5TH ST / BRAZOS ST,-97.74184373,30.26675527,Texas,United States of America,North America
20165000863,CRASH/LEAVING THE SCENE,1/7/2016,902,,E BEN WHITE BLVD EB / S 183 NB TO BEN WHITE EB RAMP,-97.67970589,30.22238791,Texas,United States of America,North America
20162110043,POSS CONTROLLED SUB/NARCOTIC,7/29/2016,27,,S CONGRESS AVE / E BEN WHITE BLVD SVRD WB,-97.76360525,30.22340846,Texas,United States of America,North America
20165015422,CRASH/LEAVING THE SCENE,4/13/2016,1441,,N IH 35 SB / E 15TH TO IH 35 SB RAMP,-97.73239145,30.27219094,Texas,United States of America,North America
20161741885,DISTURBANCE - OTHER,6/22/2016,2346,,4 KERN RAMBLE,-97.71713261,30.28967509,Texas,United States of America,North America
20165007241,CRASH/LEAVING THE SCENE,2/19/2016,200,,S LAMAR BLVD / W OLTORF ST,-97.76995356,30.24840952,Texas,United States of America,North America
20165012779,CRASH/LEAVING THE SCENE,3/26/2016,2300,,E MARTIN LUTHER KING JR BLVD / ED BLUESTEIN BLVD SVRD SB,-97.66595968,30.28573235,Texas,United States of America,North America
20161771436,POSS MARIJUANA,6/25/2016,2006,,PARKFIELD DR / RUTLAND DR,-97.70550591,30.36925014,Texas,United States of America,North America
20161471595,POSS OF DRUG PARAPHERNALIA,5/26/2016,1900,,E ST JOHNS AVE / N IH 35 SVRD NB,-97.70371141,30.33257841,Texas,United States of America,North America
2016471275,CUSTODY ARREST TRAFFIC WARR,2/16/2016,1751,,E 38TH HALF ST / RED RIVER ST,-97.72314914,30.29654163,Texas,United States of America,North America
20162070347,FAMILY DISTURBANCE,7/25/2016,711,,GOLD WING DR / METRIC BLVD,-97.70599236,30.39552067,Texas,United States of America,North America
20161911524,FAMILY DISTURBANCE,7/9/2016,2055,,4 KERN RAMBLE,-97.71713261,30.28967509,Texas,United States of America,North America
2016471951,DWI,2/17/2016,123,,N IH 35 SVRD NB / E US 290 HWY SVRD WB,-97.70609197,30.32270389,Texas,United States of America,North America
2016260053,POSS CONTROLLED SUB/NARCOTIC,1/26/2016,50,,SPRINGDALE RD / OAK SPRINGS DR,-97.69042918,30.27356011,Texas,United States of America,North America
2016430278,CRASH/NO INJURY,2/12/2016,455,,PATTON RANCH RD / W US 290 HWY,-97.8599624,30.23537425,Texas,United States of America,North America
2016461324,POSS MARIJUANA,2/15/2016,1821,,W 2ND ST / COLORADO ST,-97.74551772,30.26468151,Texas,United States of America,North America
2016330066,REQUEST TO APPREHEND,2/2/2016,109,,E MARTIN LUTHER KING JR BLVD / AIRPORT BLVD,-97.7039519,30.2825707,Texas,United States of America,North America
2016270765,REQUEST TO APPREHEND,1/27/2016,1109,,TODD LN / E BEN WHITE BLVD SVRD EB,-97.73529521,30.21492186,Texas,United States of America,North America
201610352,DWI,1/1/2016,2200,,E 8TH ST / BRAZOS ST,-97.74078696,30.26953098,Texas,United States of America,North America
20165012131,FOUND PROPERTY,3/22/2016,1700,,HARRISGLENN DR / E HOWARD LN,-97.64217754,30.40624754,Texas,United States of America,North America
20165014911,SUSPICIOUS PERSON,4/9/2016,2300,,PARK BEND DR / RENFERT WAY,-97.70614196,30.40889331,Texas,United States of America,North America
2016851740,CRASH/LEAVING THE SCENE,3/25/2016,2107,,TECHNI CENTER DR / ED BLUESTEIN BLVD SB,-97.66791944,30.27604777,Texas,United States of America,North America
201651224,REQUEST TO APPREHEND,1/5/2016,1638,,RED RIVER ST / E 12TH ST,-97.73504968,30.27231913,Texas,United States of America,North America
20165017723,CRASH/LEAVING THE SCENE,4/28/2016,1730,,E RIVERSIDE DR / S IH 35 SVRD SB,-97.73577606,30.24803187,Texas,United States of America,North America
20161260616,CRASH/LEAVING THE SCENE,5/5/2016,1111,,PLEASANT VALLEY DR / RED TAILED HAWK DR,-97.62584352,30.44777913,Texas,United States of America,North America
2016570070,DWI,2/26/2016,51,,W WILLIAM CANNON DR / WEST GATE BLVD,-97.81539701,30.20719838,Texas,United States of America,North America
20165002618,CRASH/LEAVING THE SCENE,1/19/2016,1700,,N IH 35 SVRD NB / E CESAR CHAVEZ ST,-97.73579167,30.26099452,Texas,United States of America,North America
2016390185,DWI  .15 BAC OR ABOVE,2/8/2016,321,,PAYTON GIN RD / OHLEN RD,-97.7145972,30.36431764,Texas,United States of America,North America
20165026190,CRASH/LEAVING THE SCENE,6/24/2016,2110,,E 7TH ST / SAN JACINTO BLVD,-97.74004387,30.26829479,Texas,United States of America,North America
20161801519,DISTURBANCE - OTHER,6/28/2016,1830,,S CONGRESS AVE / THE CIRCLE,-97.74911262,30.25111518,Texas,United States of America,North America
2016320139,POSS CONTROLLED SUB/NARCOTIC,2/1/2016,227,,FAR WEST BLVD / N MOPAC EXPY SVRD SB,-97.74962158,30.35190882,Texas,United States of America,North America
20165030240,DISTURBANCE - OTHER,7/23/2016,800,,SWANSON LN / SHANT ST,-97.79600815,30.1714112,Texas,United States of America,North America
20165003981,CRASH/LEAVING THE SCENE,1/28/2016,1230,,S IH 35 SVRD NB / E STASSNEY LN,-97.76366489,30.19819205,Texas,United States of America,North America
20161671797,CRASH/LEAVING THE SCENE,6/15/2016,2249,,HARRIS BLVD / WINDSOR RD,-97.75681569,30.290347,Texas,United States of America,North America
20161020052,POSS MARIJUANA,4/11/2016,31,,E 6TH ST / SAN MARCOS ST,-97.73255121,30.26508455,Texas,United States of America,North America
20161521517,FAILURE TO IDENTIFY,5/31/2016,1850,,E BEN WHITE BLVD SVRD WB / MONTOPOLIS DR,-97.7121022,30.21268351,Texas,United States of America,North America
20165025962,SUSPICIOUS PERSON,6/22/2016,2300,,W 4TH ST / GUADALUPE ST,-97.74696836,30.26718335,Texas,United States of America,North America
20161860252,DWI  .15 BAC OR ABOVE,7/4/2016,312,,MANCHACA RD / JONES RD,-97.79407532,30.2207571,Texas,United States of America,North America
2016432087,POSS MARIJUANA,2/13/2016,16,,W SLAUGHTER LN / S 1ST ST,-97.79956075,30.17245517,Texas,United States of America,North America
20165004083,CRASH/LEAVING THE SCENE,1/27/2016,1300,,SPRINGDALE RD / AIRPORT BLVD,-97.69551678,30.26560913,Texas,United States of America,North America
2016841915,POSS CONTROLLED SUB/NARCOTIC,3/24/2016,2216,,SOUTHWEST PKWY / W WILLIAM CANNON DR,-97.86562765,30.25450983,Texas,United States of America,North America
20165018524,CRASH/LEAVING THE SCENE,5/4/2016,1100,,W 15TH ST / SAN ANTONIO ST,-97.74406161,30.27821675,Texas,United States of America,North America
20161151073,ASSAULT WITH INJURY,4/24/2016,1526,,S PLEASANT VALLEY RD / E RIVERSIDE DR,-97.72349574,30.23367577,Texas,United States of America,North America
20165006148,LOST PROP,2/11/2016,1200,,S PLEASANT VALLEY RD / E RIVERSIDE DR,-97.72281244,30.2341129,Texas,United States of America,North America
2016830305,POSS OF PROHIBITED WEAPON,3/23/2016,651,,ED BLUESTEIN BLVD SVRD SB / BOLM RD,-97.6800683,30.25358182,Texas,United States of America,North America
20161851124,FAMILY DISTURBANCE,7/3/2016,1648,,MIRIAM AVE / E 16TH ST,-97.71085224,30.27820426,Texas,United States of America,North America
20165026291,ASSIST COMPLAINANT,6/24/2016,1800,,E BEN WHITE BLVD SVRD EB / BURLESON RD,-97.73358898,30.2146617,Texas,United States of America,North America
20165002813,CRASH/LEAVING THE SCENE,1/21/2016,752,,E RIVERSIDE DR / GROVE BLVD,-97.70793137,30.22702364,Texas,United States of America,North America
20165010415,CRASH/LEAVING THE SCENE,3/8/2016,1530,,S CONGRESS AVE / W LIVE OAK ST,-97.75253457,30.24184955,Texas,United States of America,North America
2016440230,POSS OF DRUG PARAPHERNALIA,2/13/2016,203,,S IH 35 SVRD NB / E WILLIAM CANNON DR,-97.77011645,30.19024097,Texas,United States of America,North America
20161821883,CRASH/LEAVING THE SCENE,6/30/2016,2223,,RESEARCH TO N MOPAC SB RAMP / N MOPAC EXPY SB,-97.73999054,30.37502365,Texas,United States of America,North America
20165020013,CRASH/LEAVING THE SCENE,5/13/2016,2341,,S IH 35 SVRD SB / E OLTORF ST,-97.7416593,30.2338493,Texas,United States of America,North America
2016191802,APPLIC TO REVOKE PROBATION,1/19/2016,2254,,DIAMONDBACK TRL / N IH 35 SVRD SB,-97.68343265,30.36613914,Texas,United States of America,North America
2016781329,PUBLIC INTOXICATION,3/18/2016,1658,,E 6TH ST / N IH 35 SVRD SB,-97.73501069,30.26587979,Texas,United States of America,North America
201690241,DWI 2ND,1/9/2016,240,,RED RIVER ST / E MARTIN LUTHER KING JR BLVD,-97.73219923,30.27897214,Texas,United States of America,North America
201691401,CUSTODY ARREST TRAFFIC WARR,1/9/2016,2041,,N US 183 HWY SVRD NB / LAKE CREEK PKWY,-97.793562,30.46141063,Texas,United States of America,North America
20165009291,CRASH/LEAVING THE SCENE,3/4/2016,1020,,E RIVERSIDE DR / MONTOPOLIS DR,-97.70344663,30.22492937,Texas,United States of America,North America
20165027394,CRASH/LEAVING THE SCENE,7/3/2016,1320,,W US 290 HWY / W WILLIAM CANNON DR,-97.86483587,30.23405463,Texas,United States of America,North America
20161671908,DATING DISTURBANCE,6/16/2016,6,,E WILLIAM CANNON DR / CIRCLE S RD,-97.77760483,30.19272018,Texas,United States of America,North America
20161871002,SOLICITATION - BEGGING,7/5/2016,1238,,S IH 35 SVRD NB / E WILLIAM CANNON DR,-97.77011645,30.19024097,Texas,United States of America,North America
20165033157,CRASH/LEAVING THE SCENE,8/12/2016,100,,LONGHORN BLVD / BURNET RD,-97.72488357,30.38001179,Texas,United States of America,North America
2016870224,PUBLIC INTOXICATION,3/27/2016,255,,RED RIVER ST / DAVIS ST,-97.73927943,30.26042436,Texas,United States of America,North America
20165019160,CRASH/LEAVING THE SCENE,5/8/2016,2232,,N IH 35 SVRD NB / TECH RIDGE BLVD,-97.67305093,30.39915723,Texas,United States of America,North America
2016571211,CRASH/LEAVING THE SCENE,2/26/2016,1515,,N IH 35 SVRD NB / E ANDERSON LN SVRD WB,-97.69956405,30.3388549,Texas,United States of America,North America
20161921275,URINATING IN PUBLIC PLACE,7/10/2016,1844,,N LAMAR BLVD / COOPER DR,-97.69809029,30.36111641,Texas,United States of America,North America
20165006603,CRASH/LEAVING THE SCENE,2/14/2016,1730,,N FM 620 RD NB / PECAN PARK BLVD,-97.80396714,30.46596155,Texas,United States of America,North America
2016621068,WARRANT ARREST NON TRAFFIC,3/2/2016,1506,,E 6TH ST / BRUSHY ST,-97.73357173,30.26542705,Texas,United States of America,North America
20165013248,CRASH/LEAVING THE SCENE,3/30/2016,1335,,PAYTON GIN RD / RESEARCH BLVD SVRD NB,-97.71783396,30.36554434,Texas,United States of America,North America
2016910354,PEDESTRIAN ON ROADWAY,3/31/2016,827,,NECHES ST / E 5TH ST,-97.73859522,30.26584242,Texas,United States of America,North America
20161720048,DWI,6/20/2016,36,,CARDINAL LN / S 1ST ST,-97.76600526,30.23201007,Texas,United States of America,North America
2016321779,POSS SYNTHETIC MARIJUANA,2/1/2016,2127,,E RIVERSIDE DR / CROSSING PL,-97.71746957,30.23163585,Texas,United States of America,North America
20161501684,WARRANT ARREST NON TRAFFIC,5/29/2016,2344,,E 6TH ST / NECHES ST,-97.73825313,30.26678161,Texas,United States of America,North America
20161351912,DWI  .15 BAC OR ABOVE,5/14/2016,2324,,ELMONT DR / TOWN LAKE CIR,-97.72189282,30.23989188,Texas,United States of America,North America
20165017715,CRASH/LEAVING THE SCENE,4/28/2016,1710,,COOPER LN / W WILLIAM CANNON DR,-97.79112664,30.19850646,Texas,United States of America,North America
20162001826,REQUEST TO APPREHEND,7/18/2016,2309,,CAMERON RD / CORONADO HILLS DR,-97.69041232,30.32903752,Texas,United States of America,North America
2016801908,CRASH/LEAVING THE SCENE,3/20/2016,2338,,W WELLS BRANCH PKWY / N IH 35 SVRD SB,-97.66933249,30.44025904,Texas,United States of America,North America
2016110127,DWI,1/11/2016,225,,W 24TH ST / LONGVIEW ST,-97.75045107,30.28836241,Texas,United States of America,North America
2016422096,POSS MARIJUANA,2/11/2016,2313,,WICKERSHAM LN / E RIVERSIDE DR,-97.72041405,30.23238079,Texas,United States of America,North America
2016530800,POSS MARIJUANA,2/22/2016,1212,,LOYOLA LN / DECKER LN,-97.62799126,30.29122388,Texas,United States of America,North America
20162201444,DWI,8/7/2016,2043,,W RUNDBERG LN / PARKFIELD DR,-97.70625086,30.3674034,Texas,United States of America,North America
2016940327,ASSIST EMS,4/5/2016,2137,,E 6TH ST / N IH 35 SVRD SB,-97.73501069,30.26587979,Texas,United States of America,North America
2016350500,CRASH/LEAVING THE SCENE,2/4/2016,922,,N US 183 HWY SVRD NB / LAKELINE BLVD,-97.80196192,30.4800477,Texas,United States of America,North America
20165008636,CRASH/LEAVING THE SCENE,2/29/2016,1405,,BRODIE LN / W SLAUGHTER LN,-97.84980077,30.18354694,Texas,United States of America,North America
20165019366,LOST PROP,5/9/2016,1038,,S IH 35 SVRD NB / E WILLIAM CANNON DR,-97.77011645,30.19024097,Texas,United States of America,North America
20165013081,CRASH/LEAVING THE SCENE,3/28/2016,2024,,ED BLUESTEIN BLVD NB / TECHNI CENTER DR,-97.66791944,30.27604777,Texas,United States of America,North America
20165007904,DEBIT CARD ABUSE,10/31/2015,1200,,N IH 35 SVRD NB / E 7TH ST,-97.73386417,30.26656888,Texas,United States of America,North America
2016541545,POSS CONTROLLED SUB/NARCOTIC,2/23/2016,2057,,E 46TH ST / AIRPORT BLVD,-97.71592248,30.30484886,Texas,United States of America,North America
20162200601,DWI,8/7/2016,917,,ANDERSON MILL RD / SPICEWOOD PKWY,-97.80724149,30.44715607,Texas,United States of America,North America
2016110697,POSS MARIJUANA,1/11/2016,1210,,E RIVERSIDE DR / WILLOW CREEK DR,-97.72566505,30.23767769,Texas,United States of America,North America
20161601689,POSS CONTROLLED SUB/NARCOTIC,6/8/2016,2100,,W CESAR CHAVEZ ST / LAVACA ST,-97.74695039,30.26406961,Texas,United States of America,North America
2016550463,REQUEST TO APPREHEND,2/24/2016,855,,N IH 35 SVRD SB / DELMAR AVE,-97.70237352,30.33629422,Texas,United States of America,North America
2016361014,WARRANT ARREST NON TRAFFIC,2/5/2016,1416,,N IH 35 SVRD SB / E MARTIN LUTHER KING JR BLVD,-97.73049286,30.27855794,Texas,United States of America,North America
2016521745,REQUEST TO APPREHEND,2/21/2016,2320,,PALO BLANCO LN / S PLEASANT VALLEY RD,-97.7447806,30.19090011,Texas,United States of America,North America
20162060468,CRASH/LEAVING THE SCENE,7/24/2016,510,,SAN JACINTO BLVD / E 7TH ST,-97.74004387,30.26829479,Texas,United States of America,North America
20165006866,CRASH/LEAVING THE SCENE,2/17/2016,540,,W HOWARD LN / N IH 35 SVRD NB,-97.67119665,30.42425464,Texas,United States of America,North America
20165003008,CRASH/LEAVING THE SCENE,1/22/2016,945,,W LONGSPUR BLVD / N LAMAR BLVD,-97.69459247,30.36735936,Texas,United States of America,North America
20161990627,SOLICITATION - BEGGING,7/17/2016,1012,,S IH 35 SVRD NB / E WILLIAM CANNON DR,-97.77011645,30.19024097,Texas,United States of America,North America
20161101538,CRIMINAL TRESPASS NOTICE,4/19/2016,2005,,E 7TH ST / N PLEASANT VALLEY RD,-97.7095025,30.26012605,Texas,United States of America,North America
2016240201,FOUND PROPERTY,1/24/2016,159,,E 6TH ST / TRINITY ST,-97.73934174,30.26706768,Texas,United States of America,North America
2016590831,REQUEST TO APPREHEND,2/28/2016,1207,,S IH 35 SB / ALGARITA TO IH 35 SB RAMP,-97.74119504,30.23391691,Texas,United States of America,North America
2016151945,POSS MARIJUANA,1/15/2016,2240,,E 12TH ST / SPRINGDALE RD,-97.68702624,30.27898237,Texas,United States of America,North America
2016150943,WARRANT ARREST NON TRAFFIC,1/15/2016,1324,,HOGAN AVE / COMMUNITY DR,-97.70135897,30.23645447,Texas,United States of America,North America
20161481543,FOUND PROPERTY,5/28/2016,310,,E 6TH ST / NECHES ST,-97.73825313,30.26678161,Texas,United States of America,North America
2016621527,VOCO - ALCOHOL  CONSUMPTION,3/2/2016,2132,,CROCKETT ST / S CONGRESS AVE,-97.7521768,30.24290947,Texas,United States of America,North America
20165004684,CRASH/LEAVING THE SCENE,2/1/2016,1830,,AVERY RANCH BLVD / LOXLEY LN,-97.76310444,30.50013446,Texas,United States of America,North America
2016152058,DWI,1/15/2016,2330,,N LAMAR BLVD / WAGON TRL,-97.68895376,30.37739489,Texas,United States of America,North America
20165023843,LOST PROP,6/8/2016,800,,E 17TH ST / CONGRESS AVE,-97.73884344,30.27877129,Texas,United States of America,North America
2016201024,CRIMINAL TRESPASS NOTICE,1/20/2016,1457,,ROGGE LN / MANOR RD,-97.68131692,30.3045501,Texas,United States of America,North America
20162070706,REQUEST TO APPREHEND,7/25/2016,1139,,E RIVERSIDE DR / S PLEASANT VALLEY RD,-97.72281244,30.2341129,Texas,United States of America,North America
20161341935,CUSTODY ARREST TRAFFIC WARR,5/13/2016,2218,,N LAMAR BLVD / W LONGSPUR BLVD,-97.69459247,30.36735936,Texas,United States of America,North America
20165017534,SUSPICIOUS PERSON,4/27/2016,1415,,BOULDER LN / FOUNDATION RD,-97.83140943,30.44269532,Texas,United States of America,North America
20161760164,FOUND PROPERTY,6/24/2016,140,,E 6TH ST / SAN JACINTO BLVD,-97.74038174,30.26739402,Texas,United States of America,North America
20165001925,CRASH/LEAVING THE SCENE,1/14/2016,1555,,JAMES CASEY ST / W ST ELMO RD,-97.77572645,30.22241621,Texas,United States of America,North America
2016211075,CRASH/LEAVING THE SCENE,1/21/2016,325,,ALDERBROOK DR / CEDAR BEND DR,-97.70067155,30.41132804,Texas,United States of America,North America
20165004614,CRASH/LEAVING THE SCENE,2/1/2016,1200,,BURLESON RD / PROMONTORY POINT DR,-97.72686602,30.21043255,Texas,United States of America,North America
20165005233,DIRECTED PATROL,2/5/2016,1222,,MASTERSON PASS / N LAMAR BLVD,-97.69246447,30.37117159,Texas,United States of America,North America
2016401064,PUBLIC INTOXICATION,2/9/2016,1450,,E 6TH ST / COMAL ST,-97.72654446,30.2630675,Texas,United States of America,North America
2016441415,REQUEST TO APPREHEND,2/13/2016,1833,,GEORGIAN DR / FLORENCE DR,-97.69746014,30.35423302,Texas,United States of America,North America
20168003564,LOST PROP,7/31/2016,200,,E 6TH ST / SAN MARCOS ST,-97.73255121,30.26508455,Texas,United States of America,North America
20165032099,CRASH/LEAVING THE SCENE,8/4/2016,1600,,BURNET RD / W KOENIG LN,-97.73982748,30.33485148,Texas,United States of America,North America
20161991720,POSS CONTROLLED SUB/NARCOTIC,7/18/2016,313,,COLLINFIELD DR / BOB WHITE DR,-97.7053078,30.36173756,Texas,United States of America,North America
20165030586,CRASH/LEAVING THE SCENE,7/10/2016,800,,CROWNSPOINT DR / MANCHACA RD,-97.82154058,30.17770407,Texas,United States of America,North America
2016582101,PUBLIC INTOXICATION,2/27/2016,2348,,KEEPSAKE DR / BROCK CIR,-97.82000618,30.18935437,Texas,United States of America,North America
20161711234,PUBLIC INTOXICATION,6/19/2016,1837,,WENTWORTH DR / LOYOLA LN,-97.63161568,30.29296983,Texas,United States of America,North America
20161341352,CRASH/LEAVING THE SCENE,5/13/2016,1515,,E WONSLEY DR / N IH 35 SVRD SB,-97.69798732,30.34317909,Texas,United States of America,North America
20165020999,CRASH/LEAVING THE SCENE,5/20/2016,1622,,WESTLAKE DR / N CAPITAL OF TEXAS HWY NB,-97.806259,30.33524836,Texas,United States of America,North America
20165017904,CRASH/LEAVING THE SCENE,4/29/2016,2145,,N MOPAC EXPY SVRD NB / W PARMER LN,-97.70358989,30.41997456,Texas,United States of America,North America
2016330833,CRASH/LEAVING THE SCENE,2/2/2016,1452,,E BEN WHITE BLVD SVRD WB / WOODWARD ST,-97.74400947,30.21660278,Texas,United States of America,North America
2016370330,DWI,2/6/2016,257,,N IH 35 SVRD NB / E US 290 HWY SVRD WB,-97.70609197,30.32270389,Texas,United States of America,North America
20165028140,CRASH/LEAVING THE SCENE,7/8/2016,1300,,S IH 35 SVRD NB / E BEN WHITE BLVD SVRD EB,-97.75126528,30.21551438,Texas,United States of America,North America
2016161357,CRASH/LEAVING THE SCENE,1/16/2016,1925,,E 11TH ST / NAVASOTA ST,-97.72635044,30.26814069,Texas,United States of America,North America
20165006940,CRASH/LEAVING THE SCENE,2/17/2016,1345,,S IH 35 SVRD NB / E BEN WHITE BLVD SVRD EB,-97.75126528,30.21551438,Texas,United States of America,North America
20161371806,PUBLIC INTOXICATION,5/16/2016,2249,,W 11TH ST / CONGRESS AVE,-97.74111251,30.27274721,Texas,United States of America,North America
2016931770,FOUND PROPERTY,4/2/2016,2102,,BURNET RD / W KOENIG LN,-97.73982748,30.33485148,Texas,United States of America,North America
2016831711,CRASH/LEAVING THE SCENE,3/23/2016,2030,,W 35TH ST CTOF / W 35TH ST,-97.75047433,30.30703492,Texas,United States of America,North America
2016941784,CRASH/LEAVING THE SCENE,4/3/2016,2158,,S 1ST ST / BARTON SPRINGS RD,-97.75007452,30.2583817,Texas,United States of America,North America
20165022539,CRED CARD ABUSE - OTHER,5/27/2016,1049,,E 8TH ST / TRINITY ST,-97.73861374,30.26892592,Texas,United States of America,North America
201670866,CRASH/LEAVING THE SCENE,1/7/2016,1316,,N MOPAC EXPY NB / W BRAKER TO MOPAC NB RAMP,-97.72962366,30.40077704,Texas,United States of America,North America
20161480175,DWI,5/27/2016,221,,E 7TH ST / BRAZOS ST,-97.74111607,30.26860253,Texas,United States of America,North America
20165006244,CRASH/LEAVING THE SCENE,2/12/2016,820,,S IH 35 SVRD SB / E WILLIAM CANNON DR,-97.77089997,30.19066095,Texas,United States of America,North America
20165005323,CRASH/LEAVING THE SCENE,2/5/2016,2200,,METRIC BLVD / W HOWARD LN,-97.67668706,30.42679151,Texas,United States of America,North America
20161380964,REQUEST TO APPREHEND,5/17/2016,1411,,E CESAR CHAVEZ ST / N IH 35 SVRD NB,-97.73579167,30.26099452,Texas,United States of America,North America
20161171837,PEDESTRIAN ON ROADWAY,4/26/2016,2341,,RIDGEWAY DR / SOL WILSON AVE,-97.70434228,30.27521875,Texas,United States of America,North America
20165026197,CRASH/LEAVING THE SCENE,6/25/2016,5,,SAN JACINTO BLVD / E 7TH ST,-97.74004387,30.26829479,Texas,United States of America,North America
20165030094,CRASH/LEAVING THE SCENE,7/21/2016,1630,,E STASSNEY LN / S IH 35 SVRD NB,-97.76366489,30.19819205,Texas,United States of America,North America
20165013784,CRASH/LEAVING THE SCENE,4/3/2016,1330,,N FM 620 RD NB / W PARMER LN,-97.76462496,30.47599209,Texas,United States of America,North America
20165029796,CRASH/LEAVING THE SCENE,7/20/2016,1100,,W PARMER LN / N IH 35 SVRD SB,-97.67524001,30.40802586,Texas,United States of America,North America
20161640188,FAMILY DISTURBANCE,6/12/2016,155,,WILLOW CREEK DR / E OLTORF ST,-97.73102275,30.22975017,Texas,United States of America,North America
2016811784,DRIVING WHILE INTOX / FELONY,3/21/2016,2332,,E 15TH ST / RED RIVER ST,-97.73485005,30.27561549,Texas,United States of America,North America
20165003263,CRASH/LEAVING THE SCENE,1/23/2016,1900,,N LAMAR BLVD / PAYTON GIN RD,-97.70011339,30.35764573,Texas,United States of America,North America
20165004678,REQUEST TO LOCATE,11/2/2015,0,,E 6TH ST / CONGRESS AVE,-97.74281933,30.2680649,Texas,United States of America,North America
2016561928,POSS CONTROLLED SUB/OTHER,2/25/2016,2306,,E ANDERSON LN SVRD WB / GEORGIAN DR,-97.70508008,30.34402326,Texas,United States of America,North America
20165012031,LOST PROP,3/21/2016,1600,,E 6TH ST / N IH 35 SVRD SB,-97.73501069,30.26587979,Texas,United States of America,North America
20161620114,DWI,6/10/2016,130,,PRINCEWOOD PASS / PIPING ROCK TRL,-97.83161347,30.17965049,Texas,United States of America,North America
201616105,SOLICITATION - BEGGING,4/14/2016,1514,,ATLANTA ST / LAKE AUSTIN BLVD,-97.770491,30.27721612,Texas,United States of America,North America
2016870432,VIOL CITY ORDINANCE - OTHER,3/27/2016,720,,4 EAST AVE,-97.73698142,30.25221481,Texas,United States of America,North America
20165019048,CRASH/LEAVING THE SCENE,5/7/2016,1030,,S IH 35 SVRD NB / E STASSNEY LN,-97.76366489,30.19819205,Texas,United States of America,North America
2016390664,VOCO SOLICITATION PROHIBIT,2/8/2016,1112,,LAKE CREEK PKWY / N US 183 HWY SVRD NB,-97.793562,30.46141063,Texas,United States of America,North America
20161851388,DWI,7/3/2016,1938,,MOUNTAIN QUAIL RD / RUTLAND DR,-97.70942175,30.37116755,Texas,United States of America,North America
2016911033,ASSAULT WITH INJURY,3/31/2016,1410,,E RIVERSIDE DR / S PLEASANT VALLEY RD,-97.72281244,30.2341129,Texas,United States of America,North America
2016331851,PUBLIC INTOXICATION,2/2/2016,2305,,W SLAUGHTER LN / BRODIE LN,-97.84980077,30.18354694,Texas,United States of America,North America
20165003506,CRASH/LEAVING THE SCENE,1/25/2016,1530,,GUADALUPE ST / W 27TH ST,-97.74116,30.29198405,Texas,United States of America,North America
2016431713,PUBLIC INTOXICATION,2/12/2016,2155,,S 1ST ST / W BEN WHITE BLVD SVRD EB,-97.7696788,30.22618423,Texas,United States of America,North America
2016950124,DWI 2ND,4/4/2016,243,,ED BLUESTEIN BLVD NB / LOYOLA LN,-97.66097584,30.30262867,Texas,United States of America,North America
20165007712,FOUND PROPERTY,2/23/2016,700,,W 34TH ST / SHOAL CREEK BLVD,-97.74856893,30.30456246,Texas,United States of America,North America
